train_r2,test_r2,train_loss,test_loss
0.9221171000477368,0.6970405332286869,0.32169511169195175,2.8103561475872993
0.9221227173046194,0.6976914554313992,0.3282239492982626,2.816064491868019
0.9222875417301453,0.7017304697819067,0.30851355008780956,2.788922429084778
0.921941983903005,0.6983677628197085,0.32622088585048914,2.8147745952010155
0.9225982445643056,0.6975080758318208,0.3259078674018383,2.7982202023267746
0.921767452715445,0.6975790950234055,0.33245955407619476,2.841232068836689
0.9216160523341663,0.697441768084363,0.32051528338342905,2.8411059975624084
0.9220434615709668,0.7000197278927796,0.3221666105091572,2.795787401497364
0.9219602505296869,0.6996504499182639,0.3222183398902416,2.8147235736250877
0.9213031097672653,0.6978110189813989,0.3182911379262805,2.820092871785164
0.923108205969348,0.699185371533902,0.3132054293528199,2.8157864287495613
0.9217474270344622,0.6919203678343642,0.31358606182038784,2.9030542597174644
0.9224999277884015,0.6977735122113926,0.3174533061683178,2.8356131091713905
0.9224654899775871,0.6933208602904626,0.32299754582345486,2.8545848578214645
0.921855180619101,0.702061435551846,0.3143680803477764,2.781709522008896
0.9217216601315084,0.6930425001085075,0.33323047310113907,2.8460882753133774
0.9224684291741345,0.7008153435721287,0.3235838897526264,2.7848849669098854
0.9217551842499782,0.6989675114836905,0.32030691765248775,2.821074493229389
0.9219025514181447,0.6970536370168275,0.30963562708348036,2.827335439622402
0.9219830236236305,0.6946679625001153,0.33103477396070957,2.8301305323839188
0.9219115536729395,0.6966894652979672,0.3199898600578308,2.8579962626099586
0.9228992597329637,0.6975177345485433,0.323128255084157,2.831221729516983
0.9226992043653792,0.6965010040990292,0.31099454686045647,2.83189395070076
0.9208848435140982,0.6934852541152585,0.3144502956420183,2.888506591320038
0.9222990238039704,0.6960209771923256,0.3097132630646229,2.825646385550499
0.9217404312806547,0.6969458591320716,0.32432907819747925,2.8246529027819633
0.9215437829348118,0.6942234278554097,0.31975858844816685,2.8475586771965027
0.9222347421177819,0.6911320571941979,0.31728112790733576,2.880653440952301
0.9221049942952914,0.6967076914074999,0.31283790059387684,2.8321335911750793
0.9219470859363719,0.7001278853226232,0.3146122870966792,2.7866992503404617
0.9221802645428941,0.6977053843468622,0.3234990108758211,2.803879104554653
0.9208725447377071,0.7000416539796224,0.3276978153735399,2.8348375856876373
0.9214420814096674,0.6992826170947525,0.31440118234604597,2.829867146909237
0.9221495462414168,0.6974367888314912,0.3282370138913393,2.7982674315571785
0.9234423183660363,0.695427364408325,0.3228841731324792,2.8141642212867737
0.9214573951925726,0.698325433798942,0.3197359275072813,2.7775561213493347
0.922175785854974,0.7004102705697921,0.3177265301346779,2.7776358649134636
0.9222292230080749,0.6938038241593891,0.3190951654687524,2.7928791493177414
0.9219698788600313,0.696998264984638,0.32204617746174335,2.799616865813732
0.9218480625917365,0.6957976139761255,0.31927422620356083,2.82884468883276
0.9220694070996932,0.7007552899171086,0.3193356357514858,2.7955779284238815
0.922237044794741,0.6991433219518843,0.3145884517580271,2.778069518506527
0.9226302024308787,0.6968156139558253,0.31254275143146515,2.8187658861279488
0.9235518437150138,0.6969997220731036,0.3117620162665844,2.8274252861738205
0.9215533866604142,0.7007698677626509,0.3193723224103451,2.7818466424942017
0.9214829160331299,0.6970243703347845,0.3154364973306656,2.8337999880313873
0.9224465355700282,0.6957797163734494,0.31319386418908834,2.8564253747463226
0.9236895020953257,0.7007412870872058,0.3135272730141878,2.782644920051098
0.9230717624640217,0.6949535569677049,0.3122152229771018,2.8316336274147034
0.9223674824888496,0.697168568401191,0.31820822693407536,2.810538150370121
0.9211931888610163,0.6985663296040574,0.3287592390552163,2.7981944233179092
0.9226109809969992,0.6967122287443719,0.31770620681345463,2.8696285486221313
0.9213342763588609,0.7006016676696898,0.32449404150247574,2.763926312327385
0.9215771579494848,0.6963194434233628,0.319892143830657,2.850812017917633
0.9232997716329956,0.6937705594910156,0.3263529986143112,2.816817209124565
0.9211869562549924,0.701602436727597,0.3292200546711683,2.7700506076216698
0.9211052015513215,0.6957659859134369,0.31675315648317337,2.8261657655239105
0.9215759742682315,0.698965634965081,0.31627340242266655,2.794477418065071
0.9229619420056729,0.6986787398346026,0.3128769248723984,2.8036054521799088
0.9223122207592469,0.695496171175481,0.3220889139920473,2.8395224511623383
0.9218956743389165,0.6944128579460052,0.33663666993379593,2.823564738035202
0.92280832285792,0.6950089628502558,0.3183133704587817,2.8223807737231255
0.9227721109655105,0.6917428845370253,0.32968261651694775,2.8714208528399467
0.9217736371107617,0.6944447620370575,0.3237420376390219,2.850451208651066
0.9227312913883259,0.6983126894628207,0.32132815569639206,2.8166512846946716
0.92150393502547,0.6948262179663715,0.32882021833211184,2.852290853857994
0.9224267523495676,0.6941931884971281,0.3161450084298849,2.858358345925808
0.9227400034133311,0.6972318838368279,0.3180851098150015,2.852840505540371
0.9213537803277083,0.6990631571250714,0.31858534552156925,2.7797179222106934
0.922424556162888,0.69836309783248,0.3172532804310322,2.7924555391073227
0.9228864556928936,0.6993509066177337,0.31649444065988064,2.813017874956131
0.920813059575975,0.7002300725197572,0.3130101431161165,2.8100746423006058
0.921870904286689,0.6982784549911025,0.32963099516928196,2.832651063799858
0.9228789431074627,0.6930634905393094,0.3119771759957075,2.8742891177535057
0.922983262594987,0.6896198554931694,0.319171030074358,2.9516943097114563
0.9212066970569676,0.6974449680200343,0.3142513558268547,2.8259759843349457
0.9223098217794317,0.6958773183799563,0.3237051600590348,2.7800095081329346
0.9223216889243788,0.6985110823315606,0.32518753316253424,2.8133511915802956
0.9220725510281129,0.6943777910235645,0.31561703607439995,2.866392642259598
0.9230927832066211,0.6942078307095961,0.3155129197984934,2.849703997373581
0.9229420952814763,0.6986947865569528,0.3167616846039891,2.8164495676755905
0.9222676394592076,0.6920004682010263,0.31245883274823427,2.8949239924550056
0.9220459730585912,0.7013140784970306,0.3209890089929104,2.80400812625885
0.9213863456664124,0.6987193688472727,0.31630982365459204,2.7831523418426514
0.9226199484876969,0.6945789396584274,0.3128903843462467,2.812118925154209
0.9222352823448747,0.6978494739278824,0.3164094863459468,2.8159872218966484
0.9230387163986704,0.6939017906571819,0.320314047858119,2.860596276819706
0.9222881040217574,0.6985437598502233,0.31374228093773127,2.819810636341572
0.9221704722904944,0.7025057451604947,0.31462736800312996,2.750528536736965
0.9214803109379559,0.6967211248871623,0.3172575179487467,2.860498867928982
0.9211103325909723,0.6984768541257056,0.320504704490304,2.754007264971733
0.9225108329299103,0.694965497669618,0.31307599134743214,2.8334696516394615
0.922271952527834,0.6992648192746328,0.3235778007656336,2.7329122200608253
0.923577293617889,0.6978348656571587,0.31006971560418606,2.8238625302910805
0.9221327453831024,0.7002059438229977,0.3171600252389908,2.814827114343643
0.9226978865409272,0.6977404989333026,0.32345033809542656,2.8102912083268166
0.9215469577241718,0.699919808801716,0.32526340149343014,2.79674269258976
0.9226422234588341,0.6977036701290726,0.31859186943620443,2.8343142718076706
0.9212062709727075,0.6968495027443329,0.3122631963342428,2.8685267567634583
0.9215872447415043,0.6949425121371173,0.3223336962983012,2.8502616435289383
0.922551388926549,0.696210598249484,0.33161821216344833,2.810899592936039
0.9224367200697251,0.6982640808159359,0.3229779414832592,2.8247873336076736
0.9228981055021053,0.6980847233569967,0.3111737333238125,2.7839136719703674
0.9220639432605316,0.6969720818995211,0.3118054252117872,2.8450517654418945
0.9216923742778718,0.6985353829618943,0.3193554347380996,2.7888129875063896
0.9227113901423758,0.6985654861478274,0.3232478993013501,2.8053301498293877
0.9215152325185734,0.6976542452150973,0.31036184914410114,2.7554495856165886
0.9218689835027924,0.6978334680010206,0.32348203659057617,2.809072993695736
0.9218202713204858,0.6988760317381992,0.3191514629870653,2.8089296966791153
0.9230486428815894,0.6962785492407537,0.316542811691761,2.832232818007469
0.9232321431785129,0.6983451446227993,0.3173419125378132,2.813262887299061
0.9217776426825813,0.6982794360532967,0.32031097263097763,2.786390721797943
